BAIF_FM2_STATION_ID_1279_PERIOD_JULY012017_OCT012017 DEPTH_SENSOR_ID=3835 UNIT=M,
1/8/2018 5:10,0.0425
1/8/2018 5:15,0.04012
1/8/2018 5:20,0.04
1/8/2018 5:25,0.04176
1/8/2018 5:30,0.04229
1/8/2018 5:35,0.04239
1/8/2018 5:40,0.04286
1/8/2018 5:45,0.04318
1/8/2018 5:50,0.04488
1/8/2018 5:55,0.04538
1/8/2018 6:00,0.04515
1/8/2018 6:05,0.04588
1/8/2018 6:10,0.05368
1/8/2018 6:15,0.05169
1/8/2018 6:20,0.05138
1/8/2018 6:25,0.05139
1/8/2018 6:30,0.05216
1/8/2018 6:35,0.05202
1/8/2018 6:40,0.05322
1/8/2018 6:45,0.059959
1/8/2018 6:50,0.060129
1/8/2018 6:55,0.05819
1/8/2018 7:00,0.06187
1/8/2018 7:05,0.06181
1/8/2018 7:10,0.0612
1/8/2018 7:15,0.06186
1/8/2018 7:20,0.06159
1/8/2018 7:25,0.062459
1/8/2018 7:30,0.06086
1/8/2018 7:35,0.06118
1/8/2018 7:40,0.06778
1/8/2018 7:45,0.06583
1/8/2018 7:50,0.065169
1/8/2018 7:55,0.06598
1/8/2018 8:00,0.066999
1/8/2018 8:05,0.07142
1/8/2018 8:10,0.07126
1/8/2018 8:15,0.07193
1/8/2018 8:20,0.07195
1/8/2018 8:25,0.0715
1/8/2018 8:30,0.06903
1/8/2018 8:35,0.06601
1/8/2018 8:40,0.06505
1/8/2018 8:45,0.0648
1/8/2018 8:50,0.06547
1/8/2018 8:55,0.06715
1/8/2018 9:00,0.07006
1/8/2018 9:05,0.06383
1/8/2018 9:10,0.064489
1/8/2018 9:15,0.06701
1/8/2018 9:20,0.067139
1/8/2018 9:25,0.06799
1/8/2018 9:30,0.069409
1/8/2018 9:35,0.06863
1/8/2018 9:40,0.06854
1/8/2018 9:45,0.06864
1/8/2018 9:50,0.068319
1/8/2018 9:55,0.065139
1/8/2018 10:00,0.0683
1/8/2018 10:05,0.068499
1/8/2018 10:10,0.0699
1/8/2018 10:15,0.07422
1/8/2018 10:20,0.074269
1/8/2018 10:25,0.07343
1/8/2018 10:30,0.07096
1/8/2018 10:35,0.07035
1/8/2018 10:40,0.070299
1/8/2018 10:45,0.07001
1/8/2018 10:50,0.0701
1/8/2018 10:55,0.069969
1/8/2018 11:00,0.07168
1/8/2018 11:05,0.07156
1/8/2018 11:10,0.07117
1/8/2018 11:15,0.07067
1/8/2018 11:20,0.07104
1/8/2018 11:25,0.07104
1/8/2018 11:30,0.06957
1/8/2018 11:35,0.068829
1/8/2018 11:40,0.06658
1/8/2018 11:45,0.0618
1/8/2018 11:50,0.06212
1/8/2018 11:55,0.066099
1/8/2018 12:00,0.071129
1/8/2018 12:05,0.06878
1/8/2018 12:10,0.07013
1/8/2018 12:15,0.070079
1/8/2018 12:20,0.06871
1/8/2018 12:25,0.06846
1/8/2018 12:30,0.068219
1/8/2018 12:35,0.06779
1/8/2018 12:40,0.06943
1/8/2018 12:45,0.06877
1/8/2018 12:50,0.06748
1/8/2018 12:55,0.067469
1/8/2018 13:00,0.0674
1/8/2018 13:05,0.064959
1/8/2018 13:10,0.06662
1/8/2018 13:15,0.06669
1/8/2018 13:20,0.06909
1/8/2018 13:25,0.068829
1/8/2018 13:30,0.065948
1/8/2018 13:35,0.064309
1/8/2018 13:40,0.066169
1/8/2018 13:45,0.06618
1/8/2018 13:50,0.0663
1/8/2018 13:55,0.06443
1/8/2018 14:00,0.063949
1/8/2018 14:05,0.06187
1/8/2018 14:10,0.05903
1/8/2018 14:15,0.06052
1/8/2018 14:20,0.06408
1/8/2018 14:25,0.063949
1/8/2018 14:30,0.062819
1/8/2018 14:35,0.064419
1/8/2018 14:40,0.064709
1/8/2018 14:45,0.06655
1/8/2018 14:50,0.05861
1/8/2018 14:55,0.063298
1/8/2018 15:00,0.064048
1/8/2018 15:05,0.063099
1/8/2018 15:10,0.071519
1/8/2018 15:15,0.071219
1/8/2018 15:20,0.065419
1/8/2018 15:25,0.06276
1/8/2018 15:30,0.06161
1/8/2018 15:35,0.06169
1/8/2018 15:40,0.062989
1/8/2018 15:45,0.06662
1/8/2018 15:50,0.066018
1/8/2018 15:55,0.065268
1/8/2018 16:00,0.06237
1/8/2018 16:05,0.06204
1/8/2018 16:10,0.06078
1/8/2018 16:15,0.06504
1/8/2018 16:20,0.06339
1/8/2018 16:25,0.06389
1/8/2018 16:30,0.064379
1/8/2018 16:35,0.066628
1/8/2018 16:40,0.06845
1/8/2018 16:45,0.06954
1/8/2018 16:50,0.0679
1/8/2018 16:55,0.06995
1/8/2018 17:00,0.07009
1/8/2018 17:05,0.06745
1/8/2018 17:10,0.06759
1/8/2018 17:15,0.06731
1/8/2018 17:20,0.06562
1/8/2018 17:25,0.074269
1/8/2018 17:30,0.07447
1/8/2018 17:35,0.074439
1/8/2018 17:40,0.071489
1/8/2018 17:45,0.0682
1/8/2018 17:50,0.0659
1/8/2018 17:55,0.07096
1/8/2018 18:00,0.071219
1/8/2018 18:05,0.07148
1/8/2018 18:10,0.06838
1/8/2018 18:15,0.070379
1/8/2018 18:20,0.069439
1/8/2018 18:25,0.069969
1/8/2018 18:30,0.06953
1/8/2018 18:35,0.06962
1/8/2018 18:40,0.070189
1/8/2018 18:45,0.07376
1/8/2018 18:50,0.0732
1/8/2018 18:55,0.07043
1/8/2018 19:00,0.072659
1/8/2018 19:05,0.07579
1/8/2018 19:10,0.077129
1/8/2018 19:15,0.073189
1/8/2018 19:20,0.07403
1/8/2018 19:25,0.07353
1/8/2018 19:30,0.07035
1/8/2018 19:35,0.06904
1/8/2018 19:40,0.06784
1/8/2018 19:45,0.067609
1/8/2018 19:50,0.07014
1/8/2018 19:55,0.069799
1/8/2018 20:00,0.07013
1/8/2018 20:05,0.070579
1/8/2018 20:10,0.07039
1/8/2018 20:15,0.07121
1/8/2018 20:20,0.07143
1/8/2018 20:25,0.07231
1/8/2018 20:30,0.07198
1/8/2018 20:35,0.0701
1/8/2018 20:40,0.070689
1/8/2018 20:45,0.0699
1/8/2018 20:50,0.06877
1/8/2018 20:55,0.069469
1/8/2018 21:00,0.063459
1/8/2018 21:05,0.06376
1/8/2018 21:10,0.06759
1/8/2018 21:15,0.07453
1/8/2018 21:20,0.07409
1/8/2018 21:25,0.072959
1/8/2018 21:30,0.07193
1/8/2018 21:35,0.07189
1/8/2018 21:40,0.06704
1/8/2018 21:45,0.066779
1/8/2018 21:50,0.07053
1/8/2018 21:55,0.07165
1/8/2018 22:00,0.06967
1/8/2018 22:05,0.06937
1/8/2018 22:10,0.06934
1/8/2018 22:15,0.06715
1/8/2018 22:20,0.06809
1/8/2018 22:25,0.068319
1/8/2018 22:30,0.066989
1/8/2018 22:35,0.06716
1/8/2018 22:40,0.065518
1/8/2018 22:45,0.064559
1/8/2018 22:50,0.064129
1/8/2018 22:55,0.0706
1/8/2018 23:00,0.0707
1/8/2018 23:05,0.064989
1/8/2018 23:10,0.06208
1/8/2018 23:15,0.060379
1/8/2018 23:20,0.06095
1/8/2018 23:25,0.06064
1/8/2018 23:30,0.06094
1/8/2018 23:35,0.06063
1/8/2018 23:40,0.06064
1/8/2018 23:45,0.06112
1/8/2018 23:50,0.0584
1/8/2018 23:55,0.0568
1/9/2018 0:00,0.05383
1/9/2018 0:05,0.05358
1/9/2018 0:10,0.05023
1/9/2018 0:15,0.05349
1/9/2018 0:20,0.05753
1/9/2018 0:25,0.05193
1/9/2018 0:30,0.05165
1/9/2018 0:35,0.05136
1/9/2018 0:40,0.05274
1/9/2018 0:45,0.05192
1/9/2018 0:50,0.04927
1/9/2018 0:55,0.04852
1/9/2018 1:00,0.04766
1/9/2018 1:05,0.04602
1/9/2018 1:10,0.04639
1/9/2018 1:15,0.04671
1/9/2018 1:20,0.04653
1/9/2018 1:25,0.04529
1/9/2018 1:30,0.04565
1/9/2018 1:35,0.04843
1/9/2018 1:40,0.04862
1/9/2018 1:45,0.04845
1/9/2018 1:50,0.04763
1/9/2018 1:55,0.04756
1/9/2018 2:00,0.04863
1/9/2018 2:05,0.0478
1/9/2018 2:10,0.04556
1/9/2018 2:15,0.04418
1/9/2018 2:20,0.04274
1/9/2018 2:25,0.04273
1/9/2018 2:30,0.04296
1/9/2018 2:35,0.04213
1/9/2018 2:40,0.04128
1/9/2018 2:45,0.0417
1/9/2018 2:50,0.04172
1/9/2018 2:55,0.0413
1/9/2018 3:00,0.0414
1/9/2018 3:05,0.04059
1/9/2018 3:10,0.04043
1/9/2018 3:15,0.04034
1/9/2018 3:20,0.04041
1/9/2018 3:25,0.04019
1/9/2018 3:30,0.04012
1/9/2018 3:35,0.04008
1/9/2018 3:40,0.04068
1/9/2018 3:45,0.04085
1/9/2018 3:50,0.0406
1/9/2018 3:55,0.03958
1/9/2018 4:00,0.04027
1/9/2018 4:05,0.04021
1/9/2018 4:10,0.03951
1/9/2018 4:15,0.03909
1/9/2018 4:20,0.03908
1/9/2018 4:25,0.03905
1/9/2018 4:30,0.04022
1/9/2018 4:35,0.04041
1/9/2018 4:40,0.04079
1/9/2018 4:45,0.03964
1/9/2018 4:50,0.03865
1/9/2018 4:55,0.04009
1/9/2018 5:00,0.04074
1/9/2018 5:05,0.04082
1/9/2018 5:10,0.04199
1/9/2018 5:15,0.04443
1/9/2018 5:20,0.04357
1/9/2018 5:25,0.0425
1/9/2018 5:30,0.04194
1/9/2018 5:35,0.04188
1/9/2018 5:40,0.04437
1/9/2018 5:45,0.04446
1/9/2018 5:50,0.04509
1/9/2018 5:55,0.04455
1/9/2018 6:00,0.04513
1/9/2018 6:05,0.0504
1/9/2018 6:10,0.05114
1/9/2018 6:15,0.05149
1/9/2018 6:20,0.05299
1/9/2018 6:25,0.05164
1/9/2018 6:30,0.05159
1/9/2018 6:35,0.06133
1/9/2018 6:40,0.06137
1/9/2018 6:45,0.06001
1/9/2018 6:50,0.05825
1/9/2018 6:55,0.0592
1/9/2018 7:00,0.06002
1/9/2018 7:05,0.06339
1/9/2018 7:10,0.06383
1/9/2018 7:15,0.063019
1/9/2018 7:20,0.06301
1/9/2018 7:25,0.06225
1/9/2018 7:30,0.06
1/9/2018 7:35,0.065139
1/9/2018 7:40,0.06709
1/9/2018 7:45,0.06902
1/9/2018 7:50,0.067069
1/9/2018 7:55,0.067709
1/9/2018 8:00,0.06809
1/9/2018 8:05,0.070879
1/9/2018 8:10,0.07151
1/9/2018 8:15,0.071129
1/9/2018 8:20,0.068359
1/9/2018 8:25,0.0684
1/9/2018 8:30,0.068359
1/9/2018 8:35,0.064309
1/9/2018 8:40,0.06401
1/9/2018 8:45,0.065658
1/9/2018 8:50,0.06735
1/9/2018 8:55,0.069939
1/9/2018 9:00,0.065989
1/9/2018 9:05,0.06724
1/9/2018 9:10,0.0683
1/9/2018 9:15,0.0659
1/9/2018 9:20,0.065198
1/9/2018 9:25,0.073819
1/9/2018 9:30,0.080059
1/9/2018 9:35,0.07021
1/9/2018 9:40,0.06818
1/9/2018 9:45,0.06715
1/9/2018 9:50,0.06984
1/9/2018 9:55,0.07057
1/9/2018 10:00,0.074319
1/9/2018 10:05,0.07447
1/9/2018 10:10,0.07348
1/9/2018 10:15,0.0729
1/9/2018 10:20,0.074409
1/9/2018 10:25,0.071219
1/9/2018 10:30,0.06957
1/9/2018 10:35,0.07189
1/9/2018 10:40,0.071599
1/9/2018 10:45,0.074
1/9/2018 10:50,0.074349
1/9/2018 10:55,0.0712
1/9/2018 11:00,0.078199
1/9/2018 11:05,0.077459
1/9/2018 11:10,0.07587
1/9/2018 11:15,0.07228
1/9/2018 11:20,0.0691
1/9/2018 11:25,0.06716
1/9/2018 11:30,0.067058
1/9/2018 11:35,0.06818
1/9/2018 11:40,0.06143
1/9/2018 11:45,0.067209
1/9/2018 11:50,0.06879
1/9/2018 11:55,0.06888
1/9/2018 12:00,0.06817
1/9/2018 12:05,0.072379
1/9/2018 12:10,0.070359
1/9/2018 12:15,0.067459
1/9/2018 12:20,0.06203
1/9/2018 12:25,0.06245
1/9/2018 12:30,0.0607
1/9/2018 12:35,0.06928
1/9/2018 12:40,0.06915
1/9/2018 12:45,0.07082
1/9/2018 12:50,0.06988
1/9/2018 12:55,0.0717
1/9/2018 13:00,0.07068
1/9/2018 13:05,0.070549
1/9/2018 13:10,0.065319
1/9/2018 13:15,0.0649
1/9/2018 13:20,0.063819
1/9/2018 13:25,0.063798
1/9/2018 13:30,0.063569
1/9/2018 13:35,0.06073
1/9/2018 13:40,0.06248
1/9/2018 13:45,0.06623
1/9/2018 13:50,0.063629
1/9/2018 13:55,0.062879
1/9/2018 14:00,0.06522
1/9/2018 14:05,0.06522
1/9/2018 14:10,0.066268
1/9/2018 14:15,0.0659
1/9/2018 14:20,0.069329
1/9/2018 14:25,0.06937
1/9/2018 14:30,0.07115
1/9/2018 14:35,0.06826
1/9/2018 14:40,0.06426
1/9/2018 14:45,0.063199
1/9/2018 14:50,0.06326
1/9/2018 14:55,0.06451
1/9/2018 15:00,0.06813
1/9/2018 15:05,0.068069
1/9/2018 15:10,0.066558
1/9/2018 15:15,0.06673
1/9/2018 15:20,0.064449
1/9/2018 15:25,0.0644
1/9/2018 15:30,0.062459
1/9/2018 15:35,0.0629
1/9/2018 15:40,0.06347
1/9/2018 15:45,0.0674
1/9/2018 15:50,0.0658
1/9/2018 15:55,0.06504
1/9/2018 16:00,0.064519
1/9/2018 16:05,0.06887
1/9/2018 16:10,0.07193
1/9/2018 16:15,0.07045
1/9/2018 16:20,0.070299
1/9/2018 16:25,0.07048
1/9/2018 16:30,0.070579
1/9/2018 16:35,0.07074
1/9/2018 16:40,0.071439
1/9/2018 16:45,0.07089
1/9/2018 16:50,0.06979
1/9/2018 16:55,0.0686
1/9/2018 17:00,0.07082
1/9/2018 17:05,0.071299
1/9/2018 17:10,0.072799
1/9/2018 17:15,0.074069
1/9/2018 17:20,0.07175
1/9/2018 17:25,0.07129
1/9/2018 17:30,0.071189
1/9/2018 17:35,0.070049
1/9/2018 17:40,0.066169
1/9/2018 17:45,0.065338
1/9/2018 17:50,0.072769
1/9/2018 17:55,0.07309
1/9/2018 18:00,0.0742
1/9/2018 18:05,0.07479
1/9/2018 18:10,0.075209
1/9/2018 18:15,0.07872
1/9/2018 18:20,0.07862
1/9/2018 18:25,0.07351
1/9/2018 18:30,0.07348
1/9/2018 18:35,0.073879
1/9/2018 18:40,0.07754
1/9/2018 18:45,0.076959
1/9/2018 18:50,0.07658
1/9/2018 18:55,0.076879
1/9/2018 19:00,0.078709
1/9/2018 19:05,0.078069
1/9/2018 19:10,0.07772
1/9/2018 19:15,0.0768
1/9/2018 19:20,0.08045
1/9/2018 19:25,0.079919
1/9/2018 19:30,0.076379
1/9/2018 19:35,0.072
1/9/2018 19:40,0.073599
1/9/2018 19:45,0.074909
1/9/2018 19:50,0.07476
1/9/2018 19:55,0.075799
1/9/2018 20:00,0.07531
1/9/2018 20:05,0.07417
1/9/2018 20:10,0.07264
1/9/2018 20:15,0.07275
1/9/2018 20:20,0.072459
1/9/2018 20:25,0.07509
1/9/2018 20:30,0.075269
1/9/2018 20:35,0.07723
1/9/2018 20:40,0.07683
1/9/2018 20:45,0.077379
1/9/2018 20:50,0.07537
1/9/2018 20:55,0.07429
1/9/2018 21:00,0.073879
1/9/2018 21:05,0.07372
1/9/2018 21:10,0.07548
1/9/2018 21:15,0.07581
1/9/2018 21:20,0.07843
1/9/2018 21:25,0.07811
1/9/2018 21:30,0.07755
1/9/2018 21:35,0.07483
1/9/2018 21:40,0.07146
1/9/2018 21:45,0.06851
1/9/2018 21:50,0.06823
1/9/2018 21:55,0.07078
1/9/2018 22:00,0.0711
1/9/2018 22:05,0.0725
1/9/2018 22:10,0.071799
1/9/2018 22:15,0.068069
1/9/2018 22:20,0.0681
1/9/2018 22:25,0.07078
1/9/2018 22:30,0.072819
1/9/2018 22:35,0.07279
1/9/2018 22:40,0.07162
1/9/2018 22:45,0.064978
1/9/2018 22:50,0.06888
1/9/2018 22:55,0.07239
1/9/2018 23:00,0.07171
1/9/2018 23:05,0.071239
1/9/2018 23:10,0.07129
1/9/2018 23:15,0.07171
1/9/2018 23:20,0.066878
1/9/2018 23:25,0.067969
1/9/2018 23:30,0.066768
1/9/2018 23:35,0.066249
1/9/2018 23:40,0.064309
1/9/2018 23:45,0.060599
1/9/2018 23:50,0.06014
1/9/2018 23:55,0.05556
1/10/2018 0:00,0.05524
1/10/2018 0:05,0.05535
1/10/2018 0:10,0.05738
1/10/2018 0:15,0.05727
1/10/2018 0:20,0.05725
1/10/2018 0:25,0.05734
1/10/2018 0:30,0.0566
1/10/2018 0:35,0.05566
1/10/2018 0:40,0.05451
1/10/2018 0:45,0.05041
1/10/2018 0:50,0.04943
1/10/2018 0:55,0.05024
1/10/2018 1:00,0.04961
1/10/2018 1:05,0.04943
1/10/2018 1:10,0.05037
1/10/2018 1:15,0.04876
1/10/2018 1:20,0.04635
1/10/2018 1:25,0.04563
1/10/2018 1:30,0.04651
1/10/2018 1:35,0.04598
1/10/2018 1:40,0.04543
1/10/2018 1:45,0.0451
1/10/2018 1:50,0.04514
1/10/2018 1:55,0.04522
1/10/2018 2:00,0.04553
1/10/2018 2:05,0.04546
1/10/2018 2:10,0.04562
1/10/2018 2:15,0.04606
1/10/2018 2:20,0.04575
1/10/2018 2:25,0.04585
1/10/2018 2:30,0.04536
1/10/2018 2:35,0.04413
1/10/2018 2:40,0.04409
1/10/2018 2:45,0.04441
1/10/2018 2:50,0.04326
1/10/2018 2:55,0.04265
1/10/2018 3:00,0.04444
1/10/2018 3:05,0.04444
1/10/2018 3:10,0.04378
1/10/2018 3:15,0.04152
1/10/2018 3:20,0.04046
1/10/2018 3:25,0.04036
1/10/2018 3:30,0.04113
1/10/2018 3:35,0.04137
1/10/2018 3:40,0.04106
1/10/2018 3:45,0.04013
1/10/2018 3:50,0.04007
1/10/2018 3:55,0.04029
1/10/2018 4:00,0.0396
1/10/2018 4:05,0.03966
1/10/2018 4:10,0.04004
1/10/2018 4:15,0.03976
1/10/2018 4:20,0.04053
1/10/2018 4:25,0.04059
1/10/2018 4:30,0.04188
1/10/2018 4:35,0.04153
1/10/2018 4:40,0.0416
1/10/2018 4:45,0.04119
1/10/2018 4:50,0.04336
1/10/2018 4:55,0.04423
1/10/2018 5:00,0.04427
1/10/2018 5:05,0.04336
1/10/2018 5:10,0.04333
1/10/2018 5:15,0.04278
1/10/2018 5:20,0.04163
1/10/2018 5:25,0.0419
1/10/2018 5:30,0.04208
1/10/2018 5:35,0.04467
1/10/2018 5:40,0.04435
1/10/2018 5:45,0.04483
1/10/2018 5:50,0.04572
1/10/2018 5:55,0.04716
1/10/2018 6:00,0.05362
1/10/2018 6:05,0.05166
1/10/2018 6:10,0.05313
1/10/2018 6:15,0.05323
1/10/2018 6:20,0.05483
1/10/2018 6:25,0.05545
1/10/2018 6:30,0.05558
1/10/2018 6:35,0.05562
1/10/2018 6:40,0.05572
1/10/2018 6:45,0.0573
1/10/2018 6:50,0.05742
1/10/2018 6:55,0.064199
1/10/2018 7:00,0.064158
1/10/2018 7:05,0.063589
1/10/2018 7:10,0.064298
1/10/2018 7:15,0.06511
1/10/2018 7:20,0.065169
1/10/2018 7:25,0.064959
1/10/2018 7:30,0.065408
1/10/2018 7:35,0.06654
1/10/2018 7:40,0.07051
1/10/2018 7:45,0.07074
1/10/2018 7:50,0.072599
1/10/2018 7:55,0.07203
1/10/2018 8:00,0.079669
1/10/2018 8:05,0.075099
1/10/2018 8:10,0.07354
1/10/2018 8:15,0.074069
1/10/2018 8:20,0.07323
1/10/2018 8:25,0.07561
1/10/2018 8:30,0.07569
1/10/2018 8:35,0.0755
1/10/2018 8:40,0.07497
1/10/2018 8:45,0.07537
1/10/2018 8:50,0.07428
1/10/2018 8:55,0.06777
1/10/2018 9:00,0.0689
1/10/2018 9:05,0.06975
1/10/2018 9:10,0.06892
1/10/2018 9:15,0.06992
1/10/2018 9:20,0.071049
1/10/2018 9:25,0.069219
1/10/2018 9:30,0.06967
1/10/2018 9:35,0.06946
1/10/2018 9:40,0.06799
1/10/2018 9:45,0.06896
1/10/2018 9:50,0.075489
1/10/2018 9:55,0.077319
1/10/2018 10:00,0.077959
1/10/2018 10:05,0.080279
1/10/2018 10:10,0.07909
1/10/2018 10:15,0.08101
1/10/2018 10:20,0.08098
1/10/2018 10:25,0.079629
1/10/2018 10:30,0.078559
1/10/2018 10:35,0.07389
1/10/2018 10:40,0.073939
1/10/2018 10:45,0.07289
1/10/2018 10:50,0.075
1/10/2018 10:55,0.07411
1/10/2018 11:00,0.074709
1/10/2018 11:05,0.074159
1/10/2018 11:10,0.0737
1/10/2018 11:15,0.07436
1/10/2018 11:20,0.07433
1/10/2018 11:25,0.07425
1/10/2018 11:30,0.07437
1/10/2018 11:35,0.07286
1/10/2018 11:40,0.07337
1/10/2018 11:45,0.071049
1/10/2018 11:50,0.06978
1/10/2018 11:55,0.071849
1/10/2018 12:00,0.07173
1/10/2018 12:05,0.07196
1/10/2018 12:10,0.072909
1/10/2018 12:15,0.07251
1/10/2018 12:20,0.0714
1/10/2018 12:25,0.071969
1/10/2018 12:30,0.07386
1/10/2018 12:35,0.0749
1/10/2018 12:40,0.07464
1/10/2018 12:45,0.07568
1/10/2018 12:50,0.07612
1/10/2018 12:55,0.073409
1/10/2018 13:00,0.07292
1/10/2018 13:05,0.077519
1/10/2018 13:10,0.077209
1/10/2018 13:15,0.072659
1/10/2018 13:20,0.06829
1/10/2018 13:25,0.06798
1/10/2018 13:30,0.0706
1/10/2018 13:35,0.06973
1/10/2018 13:40,0.06975
1/10/2018 13:45,0.072709
1/10/2018 13:50,0.07364
1/10/2018 13:55,0.07637
1/10/2018 14:00,0.07114
1/10/2018 14:05,0.07014
1/10/2018 14:10,0.072129
1/10/2018 14:15,0.07192
1/10/2018 14:20,0.06508
1/10/2018 14:25,0.06512
1/10/2018 14:30,0.060849
1/10/2018 14:35,0.059379
1/10/2018 14:40,0.06172
1/10/2018 14:45,0.06199
1/10/2018 14:50,0.06211
1/10/2018 14:55,0.06258
1/10/2018 15:00,0.063589
1/10/2018 15:05,0.062319
1/10/2018 15:10,0.06084
1/10/2018 15:15,0.06379
1/10/2018 15:20,0.063839
1/10/2018 15:25,0.063658
1/10/2018 15:30,0.065099
1/10/2018 15:35,0.064908
1/10/2018 15:40,0.06565
1/10/2018 15:45,0.064059
1/10/2018 15:50,0.062959
1/10/2018 15:55,0.059129
1/10/2018 16:00,0.05916
1/10/2018 16:05,0.06055
1/10/2018 16:10,0.062508
1/10/2018 16:15,0.0625
1/10/2018 16:20,0.06236
1/10/2018 16:25,0.063159
1/10/2018 16:30,0.06037
1/10/2018 16:35,0.05998
1/10/2018 16:40,0.06176
1/10/2018 16:45,0.06554
1/10/2018 16:50,0.066099
1/10/2018 16:55,0.06741
1/10/2018 17:00,0.06835
1/10/2018 17:05,0.068249
1/10/2018 17:10,0.06593
1/10/2018 17:15,0.065889
1/10/2018 17:20,0.06755
1/10/2018 17:25,0.06735
1/10/2018 17:30,0.07054
1/10/2018 17:35,0.068139
1/10/2018 17:40,0.06472
1/10/2018 17:45,0.06751
1/10/2018 17:50,0.07554
1/10/2018 17:55,0.073569
1/10/2018 18:00,0.073329
1/10/2018 18:05,0.07626
1/10/2018 18:10,0.076349
1/10/2018 18:15,0.07572
1/10/2018 18:20,0.075959
1/10/2018 18:25,0.07569
1/10/2018 18:30,0.0754
1/10/2018 18:35,0.07256
1/10/2018 18:40,0.07237
1/10/2018 18:45,0.072299
1/10/2018 18:50,0.071519
1/10/2018 18:55,0.06909
1/10/2018 19:00,0.071909
1/10/2018 19:05,0.072439
1/10/2018 19:10,0.072829
1/10/2018 19:15,0.072629
1/10/2018 19:20,0.073049
1/10/2018 19:25,0.07559
1/10/2018 19:30,0.07589
1/10/2018 19:35,0.0742
1/10/2018 19:40,0.073939
1/10/2018 19:45,0.073459
1/10/2018 19:50,0.072269
1/10/2018 19:55,0.072659
1/10/2018 20:00,0.07
1/10/2018 20:05,0.07236
1/10/2018 20:10,0.06956
1/10/2018 20:15,0.068569
1/10/2018 20:20,0.070379
1/10/2018 20:25,0.07139
1/10/2018 20:30,0.068799
1/10/2018 20:35,0.07142
1/10/2018 20:40,0.0715
1/10/2018 20:45,0.072799
1/10/2018 20:50,0.073819
1/10/2018 20:55,0.07242
1/10/2018 21:00,0.07084
1/10/2018 21:05,0.067709
1/10/2018 21:10,0.07397
1/10/2018 21:15,0.074799
1/10/2018 21:20,0.07483
1/10/2018 21:25,0.07519
1/10/2018 21:30,0.07473
1/10/2018 21:35,0.07347
1/10/2018 21:40,0.07339
1/10/2018 21:45,0.069719
1/10/2018 21:50,0.06999
1/10/2018 21:55,0.071939
1/10/2018 22:00,0.072239
1/10/2018 22:05,0.071239
1/10/2018 22:10,0.069109
1/10/2018 22:15,0.06915
1/10/2018 22:20,0.06258
1/10/2018 22:25,0.065448
1/10/2018 22:30,0.066029
1/10/2018 22:35,0.06186
1/10/2018 22:40,0.06228
1/10/2018 22:45,0.06297
1/10/2018 22:50,0.06913
1/10/2018 22:55,0.072219
1/10/2018 23:00,0.070659
1/10/2018 23:05,0.070799
1/10/2018 23:10,0.070799
1/10/2018 23:15,0.06709
1/10/2018 23:20,0.06601
1/10/2018 23:25,0.06412
1/10/2018 23:30,0.06536
1/10/2018 23:35,0.06658
1/10/2018 23:40,0.063908
1/10/2018 23:45,0.06184
1/10/2018 23:50,0.06055
1/10/2018 23:55,0.05958
1/11/2018 0:00,0.05846
1/11/2018 0:05,0.05606
1/11/2018 0:10,0.05696
1/11/2018 0:15,0.05456
1/11/2018 0:20,0.05557
1/11/2018 0:25,0.05629
1/11/2018 0:30,0.05152
1/11/2018 0:35,0.05183
1/11/2018 0:40,0.05303
1/11/2018 0:45,0.05302
1/11/2018 0:50,0.05306
1/11/2018 0:55,0.05303
1/11/2018 1:00,0.05446
1/11/2018 1:05,0.05299
1/11/2018 1:10,0.05106
1/11/2018 1:15,0.05068
1/11/2018 1:20,0.05123
1/11/2018 1:25,0.0504
1/11/2018 1:30,0.04997
1/11/2018 1:35,0.0504
1/11/2018 1:40,0.05046
1/11/2018 1:45,0.04827
1/11/2018 1:50,0.04841
1/11/2018 1:55,0.04744
1/11/2018 2:00,0.04587
1/11/2018 2:05,0.04437
1/11/2018 2:10,0.04439
1/11/2018 2:15,0.04501
1/11/2018 2:20,0.04507
1/11/2018 2:25,0.04454
1/11/2018 2:30,0.0445
1/11/2018 2:35,0.04471
1/11/2018 2:40,0.04432
1/11/2018 2:45,0.04411
1/11/2018 2:50,0.04456
1/11/2018 2:55,0.0445
1/11/2018 3:00,0.0442
1/11/2018 3:05,0.04399
1/11/2018 3:10,0.04394
1/11/2018 3:15,0.04426
1/11/2018 3:20,0.04553
1/11/2018 3:25,0.04647
1/11/2018 3:30,0.04569
1/11/2018 3:35,0.04647
1/11/2018 3:40,0.0461
1/11/2018 3:45,0.04611
1/11/2018 3:50,0.04612
1/11/2018 3:55,0.04616
1/11/2018 4:00,0.04601
1/11/2018 4:05,0.04628
1/11/2018 4:10,0.04627
1/11/2018 4:15,0.04591
1/11/2018 4:20,0.04541
1/11/2018 4:25,0.04561
1/11/2018 4:30,0.04557
1/11/2018 4:35,0.04557
1/11/2018 4:40,0.04549
1/11/2018 4:45,0.04513
1/11/2018 4:50,0.04459
1/11/2018 4:55,0.04388
1/11/2018 5:00,0.04434
1/11/2018 5:05,0.04495
1/11/2018 5:10,0.0446
1/11/2018 5:15,0.04642
1/11/2018 5:20,0.04657
1/11/2018 5:25,0.04618
1/11/2018 5:30,0.04617
1/11/2018 5:35,0.04634
1/11/2018 5:40,0.0463
