  Downloaded CSV file from A DataCurrent Website |3833,
7/14/2017 21:45,0.942
7/14/2017 21:50,0.941
7/14/2017 21:55,0.941
7/14/2017 22:00,0.941
7/14/2017 22:05,0.939
7/14/2017 22:10,0.941
7/14/2017 22:15,0.941
7/14/2017 22:20,0.939
7/14/2017 22:25,0.937
7/14/2017 22:30,0.941
7/14/2017 22:35,0.934
7/14/2017 22:40,0.93
7/14/2017 22:45,0.936
7/14/2017 22:50,0.946
7/14/2017 22:55,0.939
7/14/2017 23:00,0.938
7/14/2017 23:05,0.928
7/14/2017 23:10,0.922
7/14/2017 23:15,0.934
7/14/2017 23:20,0.934
7/14/2017 23:25,0.92
7/14/2017 23:30,0.922
7/14/2017 23:35,0.921
7/14/2017 23:40,0.935
7/14/2017 23:45,0.929
7/14/2017 23:50,0.928
7/14/2017 23:55,0.926
7/15/2017 0:00,0.922
7/15/2017 0:05,0.919
7/15/2017 0:10,0.918
7/15/2017 0:15,0.908
7/15/2017 0:20,0.907
7/15/2017 0:25,0.907
7/15/2017 0:30,0.887
7/15/2017 0:35,0.889
7/15/2017 0:40,0.889
7/15/2017 0:45,0.889
7/15/2017 0:50,0.883
7/15/2017 0:55,0.892
7/15/2017 1:00,0.889
7/15/2017 1:05,0.887
7/15/2017 1:10,0.884
7/15/2017 1:15,0.888
7/15/2017 1:20,0.893
7/15/2017 1:25,0.894
7/15/2017 1:30,0.893
7/15/2017 1:35,0.89
7/15/2017 1:40,0.886
7/15/2017 1:45,0.877
7/15/2017 1:50,0.873
7/15/2017 1:55,0.871
7/15/2017 2:00,0.877
7/15/2017 2:05,0.874
7/15/2017 2:10,0.876
7/15/2017 2:15,0.875
7/15/2017 2:20,0.879
7/15/2017 2:25,0.873
7/15/2017 2:30,0.875
7/15/2017 2:35,0.874
7/15/2017 2:40,0.878
7/15/2017 2:45,0.864
7/15/2017 2:50,0.865
7/15/2017 2:55,0.864
7/15/2017 3:00,0.864
7/15/2017 3:05,0.865
7/15/2017 3:10,0.86
7/15/2017 3:15,0.846
7/15/2017 3:20,0.852
7/15/2017 3:25,0.853
7/15/2017 3:30,0.848
7/15/2017 3:35,0.851
7/15/2017 3:40,0.848
7/15/2017 3:45,0.861
7/15/2017 3:50,0.865
7/15/2017 3:55,0.864
7/15/2017 4:00,0.879
7/15/2017 4:05,0.869
7/15/2017 4:10,0.864
7/15/2017 4:15,0.864
7/15/2017 4:20,0.865
7/15/2017 4:25,0.876
7/15/2017 4:30,0.872
7/15/2017 4:35,0.859
7/15/2017 4:40,0.857
7/15/2017 4:45,0.869
7/15/2017 4:50,0.865
7/15/2017 4:55,0.871
7/15/2017 5:00,0.874
7/15/2017 5:05,0.876
7/15/2017 5:10,0.871
7/15/2017 5:15,0.872
7/15/2017 5:20,0.877
7/15/2017 5:25,0.878
7/15/2017 5:30,0.891
7/15/2017 5:35,0.889
7/15/2017 5:40,0.898
7/15/2017 5:45,0.893
7/15/2017 5:50,0.888
7/15/2017 5:55,0.884
7/15/2017 6:00,0.888
7/15/2017 6:05,0.889
7/15/2017 6:10,0.891
7/15/2017 6:15,0.9
7/15/2017 6:20,0.9
7/15/2017 6:25,0.909
7/15/2017 6:30,0.909
7/15/2017 6:35,0.918
7/15/2017 6:40,0.912
7/15/2017 6:45,0.917
7/15/2017 6:50,0.936
7/15/2017 6:55,0.935
7/15/2017 7:00,0.936
7/15/2017 7:05,0.938
7/15/2017 7:10,0.937
7/15/2017 7:15,0.941
7/15/2017 7:20,0.941
7/15/2017 7:25,0.948
7/15/2017 7:30,0.938
7/15/2017 7:35,0.933
7/15/2017 7:40,0.957
7/15/2017 7:45,0.955
7/15/2017 7:50,0.955
7/15/2017 7:55,0.955
7/15/2017 8:00,0.955
7/15/2017 8:05,0.962
7/15/2017 8:10,0.958
7/15/2017 8:15,0.953
7/15/2017 8:20,0.948
7/15/2017 8:25,0.96
7/15/2017 8:30,0.962
7/15/2017 8:35,0.962
7/15/2017 8:40,0.973
7/15/2017 8:45,0.962
7/15/2017 8:50,0.965
7/15/2017 8:55,0.971
7/15/2017 9:00,0.973
7/15/2017 9:05,0.973
7/15/2017 9:10,0.966
7/15/2017 9:15,0.966
7/15/2017 9:20,0.968
7/15/2017 9:25,0.96
7/15/2017 9:30,0.962
7/15/2017 9:35,0.962
7/15/2017 9:40,0.967
7/15/2017 9:45,0.971
7/15/2017 9:50,0.979
7/15/2017 9:55,0.975
7/15/2017 10:00,0.972
7/15/2017 10:05,0.971
7/15/2017 10:10,0.97
7/15/2017 10:15,0.971
7/15/2017 10:20,0.974
7/15/2017 10:25,0.976
7/15/2017 10:30,0.97
7/15/2017 10:35,0.961
7/15/2017 10:40,0.962
7/15/2017 10:45,0.953
7/15/2017 10:50,0.953
7/15/2017 10:55,0.954
7/15/2017 11:00,0.95
7/15/2017 11:05,0.954
7/15/2017 11:10,0.957
7/15/2017 11:15,0.955
7/15/2017 11:20,0.951
7/15/2017 11:25,0.951
7/15/2017 11:30,0.965
7/15/2017 11:35,0.967
7/15/2017 11:40,0.967
7/15/2017 11:45,0.966
7/15/2017 11:50,0.949
7/15/2017 11:55,0.945
7/15/2017 12:00,0.942
7/15/2017 12:05,0.945
7/15/2017 12:10,0.943
7/15/2017 12:15,0.943
7/15/2017 12:20,0.937
7/15/2017 12:25,0.946
7/15/2017 12:30,0.943
7/15/2017 12:35,0.946
7/15/2017 12:40,0.952
7/15/2017 12:45,0.947
7/15/2017 12:50,0.943
7/15/2017 12:55,0.942
7/15/2017 13:00,0.952
7/15/2017 13:05,0.954
7/15/2017 13:10,0.951
7/15/2017 13:15,0.95
7/15/2017 13:20,0.947
7/15/2017 13:25,0.95
7/15/2017 13:30,0.948
7/15/2017 13:35,0.946
7/15/2017 13:40,0.938
7/15/2017 13:45,0.937
7/15/2017 13:50,0.936
7/15/2017 13:55,0.937
7/15/2017 14:00,0.937
7/15/2017 14:05,0.935
7/15/2017 14:10,0.937
7/15/2017 14:15,0.94
7/15/2017 14:20,0.941
7/15/2017 14:25,0.939
7/15/2017 14:30,0.936
7/15/2017 14:35,0.929
7/15/2017 14:40,0.938
7/15/2017 14:45,0.936
7/15/2017 14:50,0.939
7/15/2017 14:55,0.938
7/15/2017 15:00,0.937
7/15/2017 15:05,0.935
7/15/2017 15:10,0.943
7/15/2017 15:15,0.936
7/15/2017 15:20,0.936
7/15/2017 15:25,0.936
7/15/2017 15:30,0.933
7/15/2017 15:35,0.942
7/15/2017 15:40,0.948
7/15/2017 15:45,0.947
7/15/2017 15:50,0.924
7/15/2017 15:55,0.928
7/15/2017 16:00,0.928
7/15/2017 16:05,0.93
7/15/2017 16:10,0.937
7/15/2017 16:15,0.941
7/15/2017 16:20,0.941
7/15/2017 16:25,0.937
7/15/2017 16:30,0.946
7/15/2017 16:35,0.946
7/15/2017 16:40,0.96
7/15/2017 16:45,0.948
7/15/2017 16:50,0.947
7/15/2017 16:55,0.939
7/15/2017 17:00,0.944
7/15/2017 17:05,0.944
7/15/2017 17:10,0.931
7/15/2017 17:15,0.921
7/15/2017 17:20,0.923
7/15/2017 17:25,0.93
7/15/2017 17:30,0.935
7/15/2017 17:35,0.958
7/15/2017 17:40,0.96
7/15/2017 17:45,0.958
7/15/2017 17:50,0.95
7/15/2017 17:55,0.947
7/15/2017 18:00,0.941
7/15/2017 18:05,0.926
7/15/2017 18:10,0.942
7/15/2017 18:15,0.926
7/15/2017 18:20,0.929
7/15/2017 18:25,0.931
7/15/2017 18:30,0.933
7/15/2017 18:35,0.935
7/15/2017 18:40,0.936
7/15/2017 18:45,0.938
7/15/2017 18:50,0.937
7/15/2017 18:55,0.938
7/15/2017 19:00,0.941
7/15/2017 19:05,0.935
7/15/2017 19:10,0.941
7/15/2017 19:15,0.945
7/15/2017 19:20,0.943
7/15/2017 19:25,0.938
7/15/2017 19:30,0.935
7/15/2017 19:35,0.938
7/15/2017 19:40,0.934
7/15/2017 19:45,0.912
7/15/2017 19:50,0.918
7/15/2017 19:55,0.925
7/15/2017 20:00,0.94
7/15/2017 20:05,0.947
7/15/2017 20:10,0.943
7/15/2017 20:15,0.966
7/15/2017 20:20,0.953
7/15/2017 20:25,0.957
7/15/2017 20:30,0.958
7/15/2017 20:35,0.954
7/15/2017 20:40,0.955
7/15/2017 20:45,0.955
7/15/2017 20:50,0.962
7/15/2017 20:55,0.966
7/15/2017 21:00,0.967
7/15/2017 21:05,0.948
7/15/2017 21:10,0.948
7/15/2017 21:15,0.946
7/15/2017 21:20,0.936
7/15/2017 21:25,0.94
7/15/2017 21:30,0.935
7/15/2017 21:35,0.935
7/15/2017 21:40,0.934
7/15/2017 21:45,0.932
7/15/2017 21:50,0.935
7/15/2017 21:55,0.937
7/15/2017 22:00,0.937
7/15/2017 22:05,0.938
7/15/2017 22:10,0.93
7/15/2017 22:15,0.933
7/15/2017 22:20,0.933
7/15/2017 22:25,0.934
7/15/2017 22:30,0.938
7/15/2017 22:35,0.933
7/15/2017 22:40,0.936
7/15/2017 22:45,0.927
7/15/2017 22:50,0.928
7/15/2017 22:55,0.925
7/15/2017 23:00,0.931
7/15/2017 23:05,0.922
7/15/2017 23:10,0.934
7/15/2017 23:15,0.939
7/15/2017 23:20,0.937
7/15/2017 23:25,0.919
7/15/2017 23:30,0.933
7/15/2017 23:35,0.917
7/15/2017 23:40,0.923
7/15/2017 23:45,0.923
7/15/2017 23:50,0.915
7/15/2017 23:55,0.909
7/16/2017 0:00,0.913
7/16/2017 0:05,0.913
7/16/2017 0:10,0.912
7/16/2017 0:15,0.91
7/16/2017 0:20,0.916
7/16/2017 0:25,0.924
7/16/2017 0:30,0.919
7/16/2017 0:35,0.913
7/16/2017 0:40,0.903
7/16/2017 0:45,0.902
7/16/2017 0:50,0.895
7/16/2017 0:55,0.895
7/16/2017 1:00,0.894
7/16/2017 1:05,0.878
7/16/2017 1:10,0.878
7/16/2017 1:15,0.869
7/16/2017 1:20,0.88
7/16/2017 1:25,0.88
7/16/2017 1:30,0.864
7/16/2017 1:35,0.863
7/16/2017 1:40,0.856
7/16/2017 1:45,0.867
7/16/2017 1:50,0.868
7/16/2017 1:55,0.889
7/16/2017 2:00,0.881
7/16/2017 2:05,0.863
7/16/2017 2:10,0.865
7/16/2017 2:15,0.863
7/16/2017 2:20,0.864
7/16/2017 2:25,0.86
7/16/2017 2:30,0.863
7/16/2017 2:35,0.845
7/16/2017 2:40,0.847
7/16/2017 2:45,0.842
7/16/2017 2:50,0.844
7/16/2017 2:55,0.847
7/16/2017 3:00,0.838
7/16/2017 3:05,0.813
7/16/2017 3:10,0.817
7/16/2017 3:15,0.824
7/16/2017 3:20,0.831
7/16/2017 3:25,0.829
7/16/2017 3:30,0.818
7/16/2017 3:35,0.811
7/16/2017 3:40,0.808
7/16/2017 3:45,0.804
7/16/2017 3:50,0.793
7/16/2017 3:55,0.792
7/16/2017 4:00,0.834
7/16/2017 4:05,0.829
7/16/2017 4:10,0.83
7/16/2017 4:15,0.82
7/16/2017 4:20,0.841
7/16/2017 4:25,0.819
7/16/2017 4:30,0.816
7/16/2017 4:35,0.819
7/16/2017 4:40,0.855
7/16/2017 4:45,0.847
7/16/2017 4:50,0.827
7/16/2017 4:55,0.821
7/16/2017 5:00,0.825
7/16/2017 5:05,0.828
7/16/2017 5:10,0.853
7/16/2017 5:15,0.853
7/16/2017 5:20,0.855
7/16/2017 5:25,0.865
7/16/2017 5:30,0.867
7/16/2017 5:35,0.884
7/16/2017 5:40,0.884
7/16/2017 5:45,0.873
7/16/2017 5:50,0.868
7/16/2017 5:55,0.869
7/16/2017 6:00,0.868
7/16/2017 6:05,0.871
7/16/2017 6:10,0.869
7/16/2017 6:15,0.873
7/16/2017 6:20,0.9
7/16/2017 6:25,0.86
7/16/2017 6:30,0.867
7/16/2017 6:35,0.894
7/16/2017 6:40,0.902
7/16/2017 6:45,0.907
7/16/2017 6:50,0.899
7/16/2017 6:55,0.899
7/16/2017 7:00,0.897
7/16/2017 7:05,0.902
7/16/2017 7:10,0.907
7/16/2017 7:15,0.903
7/16/2017 7:20,0.905
7/16/2017 7:25,0.913
7/16/2017 7:30,0.913
7/16/2017 7:35,0.908
7/16/2017 7:40,0.925
7/16/2017 7:45,0.925
7/16/2017 7:50,0.925
7/16/2017 7:55,0.924
7/16/2017 8:00,0.932
7/16/2017 8:05,0.936
7/16/2017 8:10,0.937
7/16/2017 8:15,0.938
7/16/2017 8:20,0.949
7/16/2017 8:25,0.955
7/16/2017 8:30,0.959
7/16/2017 8:35,0.953
7/16/2017 8:40,0.956
7/16/2017 8:45,0.957
7/16/2017 8:50,0.96
7/16/2017 8:55,0.966
7/16/2017 9:00,0.965
7/16/2017 9:05,0.957
7/16/2017 9:10,0.953
7/16/2017 9:15,0.948
7/16/2017 9:20,0.949
7/16/2017 9:25,0.956
7/16/2017 9:30,0.963
7/16/2017 9:35,0.963
7/16/2017 9:40,0.963
7/16/2017 9:45,0.958
7/16/2017 9:50,0.952
7/16/2017 9:55,0.955
7/16/2017 10:00,0.955
7/16/2017 10:05,0.952
7/16/2017 10:10,0.951
7/16/2017 10:15,0.95
7/16/2017 10:20,0.955
7/16/2017 10:25,0.95
7/16/2017 10:30,0.936
7/16/2017 10:35,0.934
7/16/2017 10:40,0.945
7/16/2017 10:45,0.948
7/16/2017 10:50,0.95
7/16/2017 10:55,0.95
7/16/2017 11:00,0.949
7/16/2017 11:05,0.95
7/16/2017 11:10,0.965
7/16/2017 11:15,0.972
7/16/2017 11:20,0.973
7/16/2017 11:25,0.972
7/16/2017 11:30,0.966
7/16/2017 11:35,0.959
7/16/2017 11:40,0.955
7/16/2017 11:45,0.955
7/16/2017 11:50,0.955
7/16/2017 11:55,0.953
7/16/2017 12:00,0.958
7/16/2017 12:05,0.978
7/16/2017 12:10,0.974
7/16/2017 12:15,0.968
7/16/2017 12:20,0.972
7/16/2017 12:25,0.982
7/16/2017 12:30,0.964
7/16/2017 12:35,0.953
7/16/2017 12:40,0.954
7/16/2017 12:45,0.951
7/16/2017 12:50,0.951
7/16/2017 12:55,0.96
7/16/2017 13:00,0.958
7/16/2017 13:05,0.958
7/16/2017 13:10,0.945
7/16/2017 13:15,0.947
7/16/2017 13:20,0.952
7/16/2017 13:25,0.946
7/16/2017 13:30,0.948
7/16/2017 13:35,0.946
7/16/2017 13:40,0.945
7/16/2017 13:45,0.938
7/16/2017 13:50,0.935
7/16/2017 13:55,0.938
7/16/2017 14:00,0.936
7/16/2017 14:05,0.928
7/16/2017 14:10,0.93
7/16/2017 14:15,0.934
7/16/2017 14:20,0.934
7/16/2017 14:25,0.906
7/16/2017 14:30,0.91
7/16/2017 14:35,0.916
7/16/2017 14:40,0.917
7/16/2017 14:45,0.921
7/16/2017 14:50,0.919
7/16/2017 14:55,0.936
7/16/2017 15:00,0.938
7/16/2017 15:05,0.939
7/16/2017 15:10,0.936
7/16/2017 15:15,0.924
7/16/2017 15:20,0.929
7/16/2017 15:25,0.931
7/16/2017 15:30,0.931
7/16/2017 15:35,0.93
7/16/2017 15:40,0.928
7/16/2017 15:45,0.956
7/16/2017 15:50,0.958
7/16/2017 15:55,0.958
7/16/2017 16:00,0.958
7/16/2017 16:05,0.964
7/16/2017 16:10,0.961
7/16/2017 16:15,0.96
7/16/2017 16:20,0.961
7/16/2017 16:25,0.96
7/16/2017 16:30,0.956
7/16/2017 16:35,0.952
7/16/2017 16:40,0.953
7/16/2017 16:45,0.952
7/16/2017 16:50,0.958
7/16/2017 16:55,0.961
7/16/2017 17:00,0.965
7/16/2017 17:05,0.962
7/16/2017 17:10,0.966
7/16/2017 17:15,0.964
7/16/2017 17:20,0.974
7/16/2017 17:25,0.976
7/16/2017 17:30,0.979
7/16/2017 17:35,0.972
7/16/2017 17:40,0.97
7/16/2017 17:45,0.95
7/16/2017 17:50,0.947
7/16/2017 17:55,0.946
7/16/2017 18:00,0.947
7/16/2017 18:05,0.949
7/16/2017 18:10,0.957
7/16/2017 18:15,0.955
7/16/2017 18:20,0.956
7/16/2017 18:25,0.955
7/16/2017 18:30,0.956
7/16/2017 18:35,0.955
7/16/2017 18:40,0.953
7/16/2017 18:45,0.948
7/16/2017 18:50,0.954
7/16/2017 18:55,0.955
7/16/2017 19:00,0.957
7/16/2017 19:05,0.961
7/16/2017 19:10,0.957
7/16/2017 19:15,0.96
7/16/2017 19:20,0.971
7/16/2017 19:25,0.989
7/16/2017 19:30,0.981
7/16/2017 19:35,0.969
7/16/2017 19:40,0.961
7/16/2017 19:45,0.963
7/16/2017 19:50,0.963
7/16/2017 19:55,0.965
7/16/2017 20:00,0.959
7/16/2017 20:05,0.968
7/16/2017 20:10,0.968
7/16/2017 20:15,0.967
7/16/2017 20:20,0.966
7/16/2017 20:25,0.967
7/16/2017 20:30,0.969
7/16/2017 20:35,0.966
7/16/2017 20:40,0.968
7/16/2017 20:45,0.965
7/16/2017 20:50,0.965
7/16/2017 20:55,0.95
7/16/2017 21:00,0.954
7/16/2017 21:05,0.955
7/16/2017 21:10,0.96
7/16/2017 21:15,0.957
7/16/2017 21:20,0.944
7/16/2017 21:25,0.947
7/16/2017 21:30,0.946
7/16/2017 21:35,0.956
7/16/2017 21:40,0.953
7/16/2017 21:45,0.961
7/16/2017 21:50,0.956
7/16/2017 21:55,0.962
7/16/2017 22:00,0.962
7/16/2017 22:05,0.959
7/16/2017 22:10,0.952
7/16/2017 22:15,0.95
7/16/2017 22:20,0.959
7/16/2017 22:25,0.958
7/16/2017 22:30,0.961
7/16/2017 22:35,0.961
7/16/2017 22:40,0.958
7/16/2017 22:45,0.945
7/16/2017 22:50,0.948
7/16/2017 22:55,0.947
7/16/2017 23:00,0.941
7/16/2017 23:05,0.937
7/16/2017 23:10,0.936
7/16/2017 23:15,0.93
7/16/2017 23:20,0.932
7/16/2017 23:25,0.931
7/16/2017 23:30,0.925
7/16/2017 23:35,0.926
7/16/2017 23:40,0.926
7/16/2017 23:45,0.929
7/16/2017 23:50,0.928
7/16/2017 23:55,0.922
7/17/2017 0:00,0.919
7/17/2017 0:05,0.922
7/17/2017 0:10,0.921
7/17/2017 0:15,0.911
7/17/2017 0:20,0.912
7/17/2017 0:25,0.91
7/17/2017 0:30,0.918
7/17/2017 0:35,0.92
7/17/2017 0:40,0.919
7/17/2017 0:45,0.906
7/17/2017 0:50,0.901
7/17/2017 0:55,0.906
7/17/2017 1:00,0.905
7/17/2017 1:05,0.907
7/17/2017 1:10,0.898
7/17/2017 1:15,0.893
7/17/2017 1:20,0.884
7/17/2017 1:25,0.885
7/17/2017 1:30,0.882
7/17/2017 1:35,0.891
7/17/2017 1:40,0.879
7/17/2017 1:45,0.879
7/17/2017 1:50,0.888
7/17/2017 1:55,0.885
7/17/2017 2:00,0.883
7/17/2017 2:05,0.885
7/17/2017 2:10,0.878
7/17/2017 2:15,0.887
7/17/2017 2:20,0.88
7/17/2017 2:25,0.88
7/17/2017 2:30,0.886
7/17/2017 2:35,0.886
7/17/2017 2:40,0.88
7/17/2017 2:45,0.872
7/17/2017 2:50,0.884
7/17/2017 2:55,0.885
7/17/2017 3:00,0.883
7/17/2017 3:05,0.886
7/17/2017 3:10,0.877
7/17/2017 3:15,0.878
7/17/2017 3:20,0.879
7/17/2017 3:25,0.881
7/17/2017 3:30,0.881
7/17/2017 3:35,0.874
7/17/2017 3:40,0.865
7/17/2017 3:45,0.873
7/17/2017 3:50,0.869
7/17/2017 3:55,0.87
7/17/2017 4:00,0.873
7/17/2017 4:05,0.868
7/17/2017 4:10,0.882
7/17/2017 4:15,0.881
7/17/2017 4:20,0.88
7/17/2017 4:25,0.871
7/17/2017 4:30,0.888
7/17/2017 4:35,0.885
7/17/2017 4:40,0.886
7/17/2017 4:45,0.89
7/17/2017 4:50,0.887
7/17/2017 4:55,0.897
7/17/2017 5:00,0.908
7/17/2017 5:05,0.917
7/17/2017 5:10,0.915
7/17/2017 5:15,0.919
7/17/2017 5:20,0.922
7/17/2017 5:25,0.926
7/17/2017 5:30,0.929
7/17/2017 5:35,0.934
7/17/2017 5:40,0.932
7/17/2017 5:45,0.928
7/17/2017 5:50,0.935
7/17/2017 5:55,0.944
7/17/2017 6:00,0.943
7/17/2017 6:05,0.945
7/17/2017 6:10,0.943
7/17/2017 6:15,0.943
7/17/2017 6:20,0.955
7/17/2017 6:25,0.956
7/17/2017 6:30,0.955
7/17/2017 6:35,0.955
7/17/2017 6:40,0.951
7/17/2017 6:45,0.946
7/17/2017 6:50,0.954
7/17/2017 6:55,0.953
7/17/2017 7:00,0.953
7/17/2017 7:05,0.95
7/17/2017 7:10,0.951
7/17/2017 7:15,0.955
7/17/2017 7:20,0.953
7/17/2017 7:25,0.951
7/17/2017 7:30,0.947
7/17/2017 7:35,0.947
7/17/2017 7:40,0.946
7/17/2017 7:45,0.948
7/17/2017 7:50,0.948
7/17/2017 7:55,0.949
7/17/2017 8:00,0.957
7/17/2017 8:05,0.952
7/17/2017 8:10,0.944
7/17/2017 8:15,0.944
7/17/2017 8:20,0.954
7/17/2017 8:25,0.959
7/17/2017 8:30,0.944
7/17/2017 8:35,0.949
7/17/2017 8:40,0.95
7/17/2017 8:45,0.953
7/17/2017 8:50,0.961
7/17/2017 8:55,0.958
7/17/2017 9:00,0.964
7/17/2017 9:05,0.956
7/17/2017 9:10,0.951
7/17/2017 9:15,0.953
7/17/2017 9:20,0.956
7/17/2017 9:25,0.95
7/17/2017 9:30,0.945
7/17/2017 9:35,0.949
7/17/2017 9:40,0.944
7/17/2017 9:45,0.942
7/17/2017 9:50,0.942
7/17/2017 9:55,0.944
7/17/2017 10:00,0.942
7/17/2017 10:05,0.955
7/17/2017 10:10,0.954
7/17/2017 10:15,0.957
7/17/2017 10:20,0.96
7/17/2017 10:25,0.961
7/17/2017 10:30,0.962
7/17/2017 10:35,0.958
7/17/2017 10:40,0.952
7/17/2017 10:45,0.955
7/17/2017 10:50,0.945
7/17/2017 10:55,0.943
7/17/2017 11:00,0.933
7/17/2017 11:05,0.941
7/17/2017 11:10,0.938
7/17/2017 11:15,0.941
7/17/2017 11:20,0.941
7/17/2017 11:25,0.944
7/17/2017 11:30,0.941
7/17/2017 11:35,0.934
7/17/2017 11:40,0.94
7/17/2017 11:45,0.935
7/17/2017 11:50,0.938
7/17/2017 11:55,0.94
7/17/2017 12:00,0.936
7/17/2017 12:05,0.937
7/17/2017 12:10,0.932
7/17/2017 12:15,0.936
7/17/2017 12:20,0.941
7/17/2017 12:25,0.947
7/17/2017 12:30,0.955
7/17/2017 12:35,0.952
7/17/2017 12:40,0.948
7/17/2017 12:45,0.937
7/17/2017 12:50,0.933
7/17/2017 12:55,0.933
7/17/2017 13:00,0.938
7/17/2017 13:05,0.936
7/17/2017 13:10,0.938
7/17/2017 13:15,0.946
7/17/2017 13:20,0.944
7/17/2017 13:25,0.939
7/17/2017 13:30,0.939
7/17/2017 13:35,0.935
7/17/2017 13:40,0.916
7/17/2017 13:45,0.918
7/17/2017 13:50,0.922
7/17/2017 13:55,0.915
7/17/2017 14:00,0.929
7/17/2017 14:05,0.931
7/17/2017 14:10,0.931
7/17/2017 14:15,0.943
7/17/2017 14:20,0.932
7/17/2017 14:25,0.932
7/17/2017 14:30,0.934
7/17/2017 14:35,0.935
7/17/2017 14:40,0.935
7/17/2017 14:45,0.932
7/17/2017 14:50,0.947
7/17/2017 14:55,0.933
7/17/2017 15:00,0.941
7/17/2017 15:05,0.929
7/17/2017 15:10,0.935
7/17/2017 15:15,0.934
7/17/2017 15:20,0.936
7/17/2017 15:25,0.93
7/17/2017 15:30,0.938
7/17/2017 15:35,0.937
7/17/2017 15:40,0.937
7/17/2017 15:45,0.935
7/17/2017 15:50,0.934
7/17/2017 15:55,0.944
7/17/2017 16:00,0.931
7/17/2017 16:05,0.931
7/17/2017 16:10,0.932
7/17/2017 16:15,0.937
7/17/2017 16:20,0.935
7/17/2017 16:25,0.935
7/17/2017 16:30,0.935
7/17/2017 16:35,0.935
7/17/2017 16:40,0.947
7/17/2017 16:45,0.944
7/17/2017 16:50,0.946
7/17/2017 16:55,0.949
7/17/2017 17:00,0.947
7/17/2017 17:05,0.946
7/17/2017 17:10,0.942
7/17/2017 17:15,0.933
7/17/2017 17:20,0.935
7/17/2017 17:25,0.937
7/17/2017 17:30,0.946
7/17/2017 17:35,0.944
7/17/2017 17:40,0.939
7/17/2017 17:45,0.933
7/17/2017 17:50,0.938
7/17/2017 17:55,0.927
7/17/2017 18:00,0.927
7/17/2017 18:05,0.929
7/17/2017 18:10,0.935
7/17/2017 18:15,0.941
7/17/2017 18:20,0.952
7/17/2017 18:25,0.949
7/17/2017 18:30,0.943
7/17/2017 18:35,0.951
7/17/2017 18:40,0.95
7/17/2017 18:45,0.951
7/17/2017 18:50,0.947
7/17/2017 18:55,0.95
7/17/2017 19:00,0.958
7/17/2017 19:05,0.933
7/17/2017 19:10,0.934
7/17/2017 19:15,0.942
7/17/2017 19:20,0.954
7/17/2017 19:25,0.954
7/17/2017 19:30,0.95
7/17/2017 19:35,0.96
7/17/2017 19:40,0.96
7/17/2017 19:45,0.963
7/17/2017 19:50,0.961
7/17/2017 19:55,0.96
7/17/2017 20:00,0.958
7/17/2017 20:05,0.952
7/17/2017 20:10,0.958
7/17/2017 20:15,0.958
7/17/2017 20:20,0.958
7/17/2017 20:25,0.956
7/17/2017 20:30,0.955
7/17/2017 20:35,0.955
7/17/2017 20:40,0.955
7/17/2017 20:45,0.96
7/17/2017 20:50,0.957
7/17/2017 20:55,0.955
7/17/2017 21:00,0.95
7/17/2017 21:05,0.95
7/17/2017 21:10,0.945
7/17/2017 21:15,0.956
7/17/2017 21:20,0.954
7/17/2017 21:25,0.949
7/17/2017 21:30,0.948
7/17/2017 21:35,0.952
7/17/2017 21:40,0.952
7/17/2017 21:45,0.952
7/17/2017 21:50,0.946
7/17/2017 21:55,0.95
7/17/2017 22:00,0.965
7/17/2017 22:05,0.959
7/17/2017 22:10,0.953
7/17/2017 22:15,0.954
7/17/2017 22:20,0.947
7/17/2017 22:25,0.937
7/17/2017 22:30,0.939
7/17/2017 22:35,0.939
7/17/2017 22:40,0.94
7/17/2017 22:45,0.939
7/17/2017 22:50,0.952
7/17/2017 22:55,0.955
7/17/2017 23:00,0.937
7/17/2017 23:05,0.933
7/17/2017 23:10,0.933
7/17/2017 23:15,0.941
7/17/2017 23:20,0.929
7/17/2017 23:25,0.935
7/17/2017 23:30,0.94
7/17/2017 23:35,0.931
7/17/2017 23:40,0.925
7/17/2017 23:45,0.924
7/17/2017 23:50,0.905
7/17/2017 23:55,0.915
7/18/2017 0:00,0.909
7/18/2017 0:05,0.907
7/18/2017 0:10,0.907
7/18/2017 0:15,0.899
7/18/2017 0:20,0.893
7/18/2017 0:25,0.876
7/18/2017 0:30,0.88
7/18/2017 0:35,0.89
7/18/2017 0:40,0.874
7/18/2017 0:45,0.883
7/18/2017 0:50,0.888
7/18/2017 0:55,0.908
7/18/2017 1:00,0.904
7/18/2017 1:05,0.891
7/18/2017 1:10,0.89
7/18/2017 1:15,0.891
7/18/2017 1:20,0.884
7/18/2017 1:25,0.891
7/18/2017 1:30,0.874
7/18/2017 1:35,0.873
7/18/2017 1:40,0.889
7/18/2017 1:45,0.879
7/18/2017 1:50,0.863
7/18/2017 1:55,0.864
7/18/2017 2:00,0.871
7/18/2017 2:05,0.869
7/18/2017 2:10,0.864
7/18/2017 2:15,0.864
7/18/2017 2:20,0.864
7/18/2017 2:25,0.867
7/18/2017 2:30,0.868
7/18/2017 2:35,0.858
7/18/2017 2:40,0.856
7/18/2017 2:45,0.856
7/18/2017 2:50,0.857
7/18/2017 2:55,0.867
7/18/2017 3:00,0.866
7/18/2017 3:05,0.87
7/18/2017 3:10,0.87
7/18/2017 3:15,0.863
